id_terraza;id_local;id_distrito_local;desc_distrito_local;id_barrio_local;desc_barrio_local;id_ndp_edificio;id_clase_ndp_edificio;id_vial_edificio;clase_vial_edificio;desc_vial_edificio;nom_edificio;num_edificio;cal_edificio;ref_catastral;Cod_Postal;coordenada_x_local;coordenada_y_local;id_tipo_acceso_local;desc_tipo_acceso_local;id_situacion_local;desc_situacion_local;secuencial_local_PC;Escalera;id_planta_agrupado;id_local_agrupado;coordenada_x_agrupacion;coordenada_y_agrupacion;rotulo;id_periodo_terraza;desc_periodo_terraza;id_situacion_terraza;desc_situacion_terraza;Superficie_ES;Superficie_RA;Fecha_confir_ult_decreto_resol;id_ndp_terraza;id_clase_ndp_terraza;id_vial;desc_clase;desc_nombre;nom_terraza;num_terraza;cal_terraza;desc_ubicacion_terraza;hora_ini_LJ_es;hora_fin_LJ_es;hora_ini_LJ_ra;hora_fin_LJ_ra;hora_ini_VS_es;hora_fin_VS_es;hora_ini_VS_ra;hora_fin_VS_ra;mesas_aux_es;mesas_aux_ra;mesas_es;mesas_ra;sillas_es;sillas_ra;mesas_altas_estacional;mesas_altas_anual;anclaje;apilamiento;ambito_ordenacion_cod;ambito_ordenacion_desc;denominacion_cod;denominacion_desc;fecha_acuerdo_delimitacion;tipo_suelo_cod;tipo_suelo_desc;separadores_moviles_menor_estacional;separadores_moviles_mayor_estacional;auxiliares_informacion_es;elem_jard_menor_estacional;elem_jard_mayor_estacional;sombrillas_es;otros_es_mobiliario;separadores_moviles_menor_anual;separadores_moviles_mayor_anual;auxiliares_informacion_ra;elem_jard_menor_anual;elem_jard_mayor_anual;sombrillas_ra;otros_ra_mobiliario;construccion_ligera_fachada_es;construccion_ligera_bordillo_es;tarima_pavimento_es;toldos_pavimento_es;sombrillas_pavimento_es;elem_separacion_menor_estacional;elem_separacion_mayor_estacional;elem_aux_apoyo_es;construccion_ligera_fachada_ra;construccion_ligera_bordillo_ra;tarima_pavimento_ra;toldos_pavimento_ra;sombrillas_pavimento_ra;elem_separacion_menor_anual;elem_separacion_mayor_anual;elem_aux_apoyo_ra;estufas_gas_es;estufas_electricas_es;aparatos_clima_es;nebulizadores_es;iluminacion_es;otros_es_elem_ind;estufas_gas_ra;estufas_electricas_ra;aparatos_clima_ra;nebulizadores_ra;iluminacion_ra;otros_ra_elem_ind;sonometro_estacional;sonometro_anual;placas_fotovoltaicas_estacional;placas_fotovoltaicas_anual;fx_carga
"5475";"270179232";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"11119366";1;469200;"CALLE                   ";"MAR DE ARAL                                       ";"NUM";"000006";"  ";"5610044VK4851A0008EI";28033;445422.6;4480605.5;"1";"Puerta Calle";"1";"Abierto";40;;"1";"05";;;"BAR NELLY'S";"2";"Estacional";"1";"Abierta";31.32;;"2017-01-23 13:53:46.457";"11119366";1;469200;"CALLE                   ";"MAR DE ARAL                                       ";"NUM";"000006";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;6;0;24;0;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;1;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.453598"
"5473";"270178572";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"11118356";1;441300;"CALLE                   ";"LOPEZ DE HOYOS                                    ";"NUM";"000460";"  ";"4902314VK4840D0002AI";28043;444700.6;4479985.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"10";;;"FLAMINGO";"1";"Anual";"1";"Abierta";24.00;24.00;"2017-01-23 13:53:45.877";"11118356";1;441300;"CALLE                   ";"LOPEZ DE HOYOS                                    ";"NUM";"000460";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;7;7;21;21;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";1;0;0;;0;"false";"false";"false";1;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"5478";"270287171";16;"HORTALEZA           ";1602;"PIOVERA             ";"20065449";1;859;"AVENIDA                 ";"MACHUPICHU                                        ";"NUM";"000027";"  ";"6990701VK4769B0292GI";28043;446894.6;4478858.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"12";;;"OCELLUM";"1";"Anual";"1";"Abierta";32.82;32.82;"2017-01-23 13:53:46.99";"20065449";1;859;"AVENIDA                 ";"MACHUPICHU                                        ";"NUM";"000027";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;12;12;34;34;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;1;"false";0;0;0;0;0;1;"false";"false";"false";"false";1;0;0;0;0;"false";"false";"false";1;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"5481";"270324832";16;"HORTALEZA           ";1603;"CANILLAS            ";"11117126";1;524675;"CALLE                   ";"MOTILLA DEL PALANCAR                              ";"NUM";"000008";"  ";"6598107VK4769H0002WH";28043;446394.6;4479612.5;"1";"Puerta Calle";"1";"Abierto";30;;"0";"02";;;"BAR CENDEJAS";"2";"Estacional";"1";"Abierta";40.00;;"2017-01-23 13:53:47.66";"11117126";1;524675;"CALLE                   ";"MOTILLA DEL PALANCAR                              ";"NUM";"000008";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;10;0;40;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";;;0;;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.453598"
"5490";"270517335";16;"HORTALEZA           ";1603;"CANILLAS            ";"20065740";1;722500;"CALLE                   ";"SILVANO                                           ";"NUM";"000077";"  ";"";28043;446098.6;4479332.5;"0";"Agrupado";"1";"Abierto";0;"";"2";"A12";446103.6;4479330.5;"VIENA CAPELLANES";"1";"Anual";"1";"Abierta";35.82;35.82;"2017-01-23 13:53:49.957";"20065740";1;722500;"CALLE                   ";"SILVANO                                           ";"NUM";"000077";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;13;13;48;48;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"5511";"280070038";16;"HORTALEZA           ";1602;"PIOVERA             ";"20053571";1;28150;"CALLE                   ";"EL ALGABEÑO                                       ";"NUM";"000057";"  ";"6392601VK4769C0059LD";28043;446355.6;4479017.5;"1";"Puerta Calle";"1";"Abierto";40;;"0";"11";;;"GIULIETTA";"2";"Estacional";"1";"Abierta";16.65;;"2017-01-23 13:53:55.833";"20079781";1;1166;"PLAZA                   ";"MANUEL RODRIGO                                    ";"NUM";"000007";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;6;0;18;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.775215"
"5513";"280070112";16;"HORTALEZA           ";1602;"PIOVERA             ";"20066103";1;722500;"CALLE                   ";"SILVANO                                           ";"NUM";"000146";"  ";"6794201VK4769D0153QL";28043;446625.6;4479283.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"08";;;"MIKEDON";"2";"Estacional";"1";"Abierta";28.82;;"2017-01-23 13:53:56.473";"20066103";1;722500;"CALLE                   ";"SILVANO                                           ";"NUM";"000146";"  ";"Acera";"08:00:00";"01:30:00";;;"08:00:00";"01:30:00";;;0;0;6;0;18;0;0;;"false";"false";;;;;;1;"Suelo publico";0;0;0;2;0;3;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.775215"
"5514";"280070172";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"20056853";1;728;"AVENIDA                 ";"GRAN VIA DE HORTALEZA                             ";"NUM";"000067";" C";"5502301VK4850C0089YB";28043;445432.6;4480067.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"18";;;"HUASCAR";"1";"Anual";"1";"Abierta";14.58;14.58;"2017-01-23 13:53:56.803";"20056853";1;728;"AVENIDA                 ";"GRAN VIA DE HORTALEZA                             ";"NUM";"000067";" C";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;0;6;0;24;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;0;"false";0;0;0;0;0;2;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"5521";"160002268";16;"HORTALEZA           ";1606;"VALDEFUENTES        ";"31009950";1;31000095;"CALLE                   ";"ARCHIDUQUE ALBERTO                                ";"NUM";"000011";"  ";"4429701VK4842G0004GW";28050;444500.62;4482713.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"04";;;"LA TERAPIA";"1";"Anual";"1";"Abierta";57.20;57.20;"2017-01-23 13:53:59.24";"31009949";1;31000095;"CALLE                   ";"ARCHIDUQUE ALBERTO                                ";"NUM";"000009";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;16;16;64;64;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;1;"false";0;0;0;0;0;1;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"5531";"160000481";16;"HORTALEZA           ";1603;"CANILLAS            ";"11117130";1;524675;"CALLE                   ";"MOTILLA DEL PALANCAR                              ";"NUM";"000016";"  ";"6595105VK4769H0001YG";28043;446415.6;4479612.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"BAR-CERVECERIA";"1";"Anual";"1";"Abierta";35.67;35.67;"2017-01-23 13:54:02.223";"11117130";1;524675;"CALLE                   ";"MOTILLA DEL PALANCAR                              ";"NUM";"000016";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:00:00";0;0;10;23;37;71;0;0;"true";"true";;;;;;1;"Suelo publico";0;0;0;0;0;1;"false";0;0;0;0;0;1;"false";"false";"true";"false";0;0;0;0;0;"false";"true";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"5539";"160002226";16;"HORTALEZA           ";1606;"VALDEFUENTES        ";"31007674";1;31000123;"CALLE                   ";"ALCALDE HENCHE DE LA PLATA                        ";"NUM";"000007";" A";"5023201VK4852C0049BE";28050;444852.62;4482129.5;"1";"Puerta Calle";"1";"Abierto";50;;"1";"01";;;"OKELA-SUSHI & BUEY SANCHINARRO";"1";"Anual";"1";"Abierta";67.00;67.00;"2017-01-23 13:54:04.973";"31007676";1;31000123;"CALLE                   ";"ALCALDE HENCHE DE LA PLATA                        ";"NUM";"000007";" C";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;16;16;64;64;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;1;"false";0;0;0;0;0;1;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;1;"false";0;0;0;0;1;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"5540";"160001758";16;"HORTALEZA           ";1602;"PIOVERA             ";"31016635";1;2662;"GLORIETA                ";"MAR CARIBE                                        ";"NUM";"000001";"  ";"7386502VK4778E8001NN";28043;447225.6;4478438.5;"1";"Puerta Calle";"1";"Abierto";40;;"1";"1A";;;"VIPS TUCUMAN";"1";"Anual";"1";"Abierta";41.40;54.12;"2017-01-23 13:54:05.16";"31016635";1;2662;"GLORIETA                ";"MAR CARIBE                                        ";"NUM";"000001";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;17;24;34;48;0;0;"false";"true";;;;;;1;"Suelo publico";18;0;0;18;0;3;"false";0;0;0;23;0;0;"false";"false";"false";"false";0;0;0;0;0;"false";"true";"true";0;0;23;0;0;0;0;0;0;0;"false";0;6;0;0;1;"false";0;0;0;0;"2025-04-25 03:30:58.775215"
"5547";"110003730";11;"CARABANCHEL         ";1104;"VISTA ALEGRE        ";"11075380";1;156800;"CALLE                   ";"CASTROJERIZ                                       ";"NUM";"000010";"  ";"7312803VK3771A0001AG";28025;437259.6;4470998.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"01";;;"EL RINCON DE LUIGI";"1";"Anual";"1";"Abierta";26.00;26.00;"2017-01-23 16:30:35.813";"11075380";1;156800;"CALLE                   ";"CASTROJERIZ                                       ";"NUM";"000010";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"01:30:00";"10:00:00";"00:30:00";0;0;8;8;29;29;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"5554";"270060998";16;"HORTALEZA           ";1603;"CANILLAS            ";"11117795";1;441300;"CALLE                   ";"LOPEZ DE HOYOS                                    ";"NUM";"000327";"  ";"4497302VK4749E0096OW";28043;444199.6;4479457.5;"1";"Puerta Calle";"1";"Abierto";100;;"1";"10";;;"TOCADA";"1";"Anual";"1";"Abierta";21.07;21.07;"2017-01-24 12:37:31.783";"11117795";1;441300;"CALLE                   ";"LOPEZ DE HOYOS                                    ";"NUM";"000327";"  ";"Superficie en parcela privada";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;9;0;27;0;;;"false";"false";;;;;;2;"Suelo privado";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"5555";"160001995";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"11120860";1;217100;"CALLE                   ";"COSTA DEL SOL                                     ";"NUM";"000022";"  ";"4807019VK4840H0001UB";28033;444681.6;4480554.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"03";;;"EL ESQUINAZO";"2";"Estacional";"1";"Abierta";12.97;;"2017-01-24 13:24:31.067";"11120860";1;217100;"CALLE                   ";"COSTA DEL SOL                                     ";"NUM";"000022";"  ";"Superficie en parcela privada";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;4;0;16;0;0;;"false";"false";;;;;;2;"Suelo privado";0;0;0;0;0;0;"false";;;0;;;0;;"false";"false";"false";0;0;0;0;0;;;;0;0;;;0;0;0;0;0;0;"false";0;0;0;;;;0;;0;;"2025-04-25 03:30:58.453598"
"5556";"280069478";16;"HORTALEZA           ";1603;"CANILLAS            ";"11117795";1;441300;"CALLE                   ";"LOPEZ DE HOYOS                                    ";"NUM";"000327";"  ";"4497302VK4749E0092TZ";28043;444231.6;4479416.5;"1";"Puerta Calle";"1";"Abierto";70;;"1";"06";;;"JARANA";"2";"Estacional";"1";"Abierta";25.02;;"2017-01-24 13:44:36.9";"11117795";1;441300;"CALLE                   ";"LOPEZ DE HOYOS                                    ";"NUM";"000327";"  ";"Superficie en parcela privada";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;13;0;33;0;;;"false";"false";;;;;;2;"Suelo privado";0;;0;0;;0;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.453598"
"5562";"285041119";16;"HORTALEZA           ";1602;"PIOVERA             ";"31012435";1;2661;"CALLE                   ";"MAHONIA                                           ";"NUM";"000002";"  ";"7689801VK4779B0001";28043;447528.6;4478659.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"D";;;"EL GALLO";"1";"Anual";"1";"Abierta";129.41;129.41;"2017-01-25 13:40:31.35";"20142325";1;858;"AVENIDA                 ";"ANDES                                             ";"NUM";"000031";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;0;84;0;220;;;"false";"false";;;;;;2;"Suelo privado";0;;0;0;;0;"false";0;;0;20;;3;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";21;0;0;1;0;"false";;;;;"2025-04-25 03:30:58.775215"
"5477";"270278280";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"11120910";1;750200;"CALLE                   ";"TOTANA                                            ";"NUM";"000008";"  ";"4807034VK4840H0002BZ";28033;444586.6;4480406.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"02";;;"CAFETERIA RESTAURANTE VILAR";"2";"Estacional";"1";"Abierta";30.00;;"2017-01-23 13:53:46.893";"11120910";1;750200;"CALLE                   ";"TOTANA                                            ";"NUM";"000008";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;8;0;32;0;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.453598"
"5482";"270410123";16;"HORTALEZA           ";1603;"CANILLAS            ";"11117229";1;747510;"CALLE                   ";"TORQUEMADA                                        ";"NUM";"000021";"  ";"5901402VK4850B0007HX";28043;445804.6;4479944.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"02";;;"BAR SAMPAS";"1";"Anual";"1";"Abierta";5.46;5.46;"2017-01-23 13:53:47.863";"11117229";1;747510;"CALLE                   ";"TORQUEMADA                                        ";"NUM";"000021";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;4;4;8;8;0;0;"false";"false";;;;;;1;"Suelo publico";0;0;0;0;0;1;"false";0;0;0;0;0;1;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"5484";"270484637";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"11118637";1;470000;"CALLE                   ";"MAR DE KARA                                       ";"NUM";"000001";"  ";"5306703VK4850E0046XU";28033;445358.6;4480246.5;"1";"Puerta Calle";"1";"Abierto";30;;"1";"02";;;"CAFETERIA YOLIMAR";"1";"Anual";"1";"Abierta";22.39;22.39;"2017-01-23 13:53:48.427";"20092651";1;764725;"CALLE                   ";"VALDETORRES DE JARAMA                             ";"NUM";"000027";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;10;10;40;10;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;3;"false";0;;0;0;;3;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"5491";"270521713";16;"HORTALEZA           ";1603;"CANILLAS            ";"20065740";1;722500;"CALLE                   ";"SILVANO                                           ";"NUM";"000077";"  ";"6095601VK4769E";28043;446098.6;4479332.5;"0";"Agrupado";"1";"Abierto";0;"";"1";"B16";446103.6;4479330.5;"VIPS/GINOS";"1";"Anual";"1";"Abierta";48.50;48.50;"2017-01-23 13:53:50.053";"20065740";1;722500;"CALLE                   ";"SILVANO                                           ";"NUM";"000077";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;24;24;48;48;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;4;"false";0;;0;0;;4;"false";"false";"false";"false";1;0;0;;0;"false";"false";"false";1;0;0;;0;0;4;0;0;0;"false";0;4;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"5492";"270178513";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"20003056";1;107200;"CALLE                   ";"BIOSCA                                            ";"NUM";"000016";"  ";"5003405VK4850C0003YR";28043;444931.6;4480154.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"02";;;"BAR DUERO";"1";"Anual";"1";"Abierta";13.13;13.13;"2017-01-23 13:53:50.287";"11118309";1;50500;"CALLE                   ";"ANGEL LUIS DE LA HERRAN                           ";"NUM";"000025";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;0;7;0;28;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;3;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.453598"
"5493";"270482841";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"11119098";1;470300;"CALLE                   ";"MAR DE OMAN                                       ";"NUM";"000025";"  ";"5808001VK4850H0001TQ";28033;445684.6;4480610.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"CAFETERÍA HELLO-CAFÉ";"1";"Anual";"1";"Abierta";36.00;20.00;"2017-01-23 13:53:50.787";"11119098";1;470300;"CALLE                   ";"MAR DE OMAN                                       ";"NUM";"000025";"  ";"Acera";"08:00:00";"01:30:00";"08:00:00";"01:00:00";"08:00:00";"01:30:00";"08:00:00";"01:00:00";0;0;12;12;48;48;0;0;"false";"true";;;;;;1;"Suelo publico";0;0;0;2;0;12;"false";0;0;0;2;0;12;"false";"false";"false";"false";0;0;0;0;0;"false";"false";"false";0;0;0;0;0;0;0;0;0;0;"false";0;0;0;0;0;"false";0;0;0;0;"2025-04-25 03:30:58.453598"
"5494";"270534230";16;"HORTALEZA           ";1602;"PIOVERA             ";"31041713";1;2661;"CALLE                   ";"MAHONIA                                           ";"NUM";"000003";"  ";"7587401VK4778H8002NN";28043;447428.6;4478538.5;"1";"Puerta Calle";"1";"Abierto";20;;"1";"04";;;"KIALMA";"2";"Estacional";"1";"Abierta";29.65;;"2017-01-23 13:53:50.99";"20105622";1;858;"AVENIDA                 ";"ANDES                                             ";"NUM";"000025";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;16;0;41;0;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;1;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.775215"
"5500";"270541231";16;"HORTALEZA           ";1606;"VALDEFUENTES        ";"31009107";1;31000089;"CALLE                   ";"PRINCIPE CARLOS                                   ";"NUM";"000019";"  ";"4629101VK4482G0002LL";28050;444404.62;4482706.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"02";;;"NIHAO";"1";"Anual";"1";"Abierta";99.82;99.82;"2017-01-23 13:53:52.707";"31009107";1;31000089;"CALLE                   ";"PRINCIPE CARLOS                                   ";"NUM";"000019";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;25;25;98;98;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";1;0;0;;0;"false";"false";"false";1;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"5502";"270537529";16;"HORTALEZA           ";1603;"CANILLAS            ";"20065740";1;722500;"CALLE                   ";"SILVANO                                           ";"NUM";"000077";"  ";"";28043;446098.6;4479332.5;"0";"Agrupado";"1";"Abierto";0;"";"2";"A3";446103.6;4479330.5;"TACO BELL";"1";"Anual";"1";"Abierta";62.37;62.37;"2017-01-23 13:53:53.147";"20065740";1;722500;"CALLE                   ";"SILVANO                                           ";"NUM";"000077";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;20;20;77;77;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";0;0;0;;0;"false";"false";"false";0;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
"5507";"280069779";16;"HORTALEZA           ";1604;"PINAR DEL REY       ";"11119431";1;698950;"CALLE                   ";"SANTA SUSANA                                      ";"NUM";"000055";"  ";"5512002VK4851C0002ZB";28033;445072.6;4481253.5;"1";"Puerta Calle";"1";"Abierto";10;" ";"1";" ";;;"NUEVO M-40";"2";"Estacional";"1";"Abierta";12.72;;"2017-01-23 13:53:54.77";"11119431";1;698950;"CALLE                   ";"SANTA SUSANA                                      ";"NUM";"000055";"  ";"Acera";"10:00:00";"01:00:00";;;"10:00:00";"02:30:00";;;0;0;5;0;15;0;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;;"false";"false";"false";0;0;0;;0;;;;0;0;0;;0;0;0;0;0;0;"false";0;0;0;;;;;;;;"2025-04-25 03:30:58.453598"
"5510";"280070012";16;"HORTALEZA           ";1603;"CANILLAS            ";"20047668";1;728;"AVENIDA                 ";"GRAN VIA DE HORTALEZA                             ";"NUM";"000090";"  ";"5502701VK4850B0051HT";28043;445439.6;4480012.5;"1";"Puerta Calle";"1";"Abierto";10;;"1";"01";;;"BAR SPK CERVECRIA";"1";"Anual";"1";"Abierta";18.20;18.20;"2017-01-23 13:53:55.567";"20047668";1;728;"AVENIDA                 ";"GRAN VIA DE HORTALEZA                             ";"NUM";"000090";"  ";"Acera";"10:00:00";"01:00:00";"10:00:00";"00:00:00";"10:00:00";"02:30:00";"10:00:00";"00:00:00";0;0;8;8;24;24;;;"false";"false";;;;;;1;"Suelo publico";0;;0;0;;0;"false";0;;0;0;;0;"false";"false";"false";"false";1;0;0;;0;"false";"false";"false";1;0;0;;0;0;0;0;0;0;"false";0;0;0;0;0;"false";;;;;"2025-04-25 03:30:58.775215"
