id,name,host_id,host_name,neighbourhood_group,neighbourhood,latitude,longitude,room_type,price,minimum_nights,number_of_reviews,last_review,reviews_per_month,calculated_host_listings_count,availability_365,number_of_reviews_ltm,license
1302125786830393964,Place of Chueca exterior Amplio,543094374,Hamza,Centro,Justicia,40.4232884,-3.6994182,Entire home/apt,248,1,0,,,16,286,0,
1302141751773408431,Habitación doble supercentrica en Madrid,664850876,Maria Mercedes,Centro,Sol,40.4190202,-3.7013664,Private room,46,2,1,2024-12-08,1,2,337,1,
1302158175433396315,Apto amplio. Bien conectado,62697890,Santiago,San Blas - Canillejas,Simancas,40.4383720786353,-3.6179838619062843,Entire home/apt,120,2,0,,,2,90,0,
1302169700199961467,Luxurious Private Room Center,240962959,Lior,Centro,Embajadores,40.41007,-3.70529,Private room,130,6,0,,,2,26,0,
1302206996401555567,Habitación cerca a gran vía,43862002,Javier,Centro,Universidad,40.422740952680506,-3.707594273512156,Private room,56,2,1,2024-12-09,1,3,256,1,
1302220432116456750,Centro de Madrid Living,484128803,Sasha,Moncloa - Aravaca,Argüelles,40.42285870389025,-3.7120323443226684,Entire home/apt,157,1,0,,,6,321,0,
1302239172967514924,“Vive junto al Palacio Real”,484128803,Sasha,Arganzuela,Imperial,40.41258,-3.71895,Entire home/apt,138,1,1,2024-12-09,1,6,329,1,
1302249213302964624,Piso a Estrenar en Chamberi,471427668,Roxana,Chamberí,Rios Rosas,40.4405916762614,-3.695028255079596,Entire home/apt,240,3,0,,,2,348,0,
1302280645727141437,"E1 - Servicios, comunicación centro, wifi, A/C.",67837845,Juan Antonio,Moratalaz,Fontarrón,40.405,-3.65287,Entire home/apt,103,1,1,2024-12-08,1,4,357,1,
1302285332842924552,Suite en el Rastro de Madrid con baño privado,380824236,Maria Andreyna,Centro,Embajadores,40.40958526373991,-3.7062841410759004,Private room,85,1,1,2024-12-08,1,1,50,1,
1302302193542203203,Cómoda Habitación Madrid Centro,579174021,Maikel Alfonso,Arganzuela,Palos de Moguer,40.4047078,-3.7012525,Private room,46,2,0,,,2,90,0,
1302311991177126805,Habitación para dos en Acacias,504310023,Javier,Arganzuela,Acacias,40.40508,-3.70402,Private room,91,2,0,,,2,356,0,
1302332691054014846,Apartment in the heart of Madrid - La Latina,56691281,Diego Saul,Centro,Palacio,40.410627500660716,-3.7115288060703926,Entire home/apt,79,30,0,,,1,306,0,
1302335921483520991,Exclusive Penthouse in the Heart of Madrid,106801,Carmen,Centro,Sol,40.41875,-3.70762,Entire home/apt,180,3,1,2024-12-09,1,5,158,1,
1302337628366980085,Apartamento entero|Madridcéntro|2hab suites|balcon,664912496,Ivan,Centro,Embajadores,40.40995323731873,-3.7082462995334016,Entire home/apt,154,2,1,2024-12-09,1,1,63,1,
1302393202840610113,Habitación Centro Madrid,410919599,Efrancy,Centro,Embajadores,40.40917445057737,-3.7086806155001564,Private room,53,1,1,2024-12-08,1,3,39,1,
1302403055518472717,Encantador piso céntrico en Madrid,585164140,Luan Vitor,Usera,Zofío,40.381546044548465,-3.7172380158985474,Entire home/apt,80,1,0,,,1,304,0,
1302406081545845747,Central Piso,573313160,Gio,Centro,Universidad,40.4242959,-3.7012916,Private room,56,1,1,2024-12-08,1,1,364,1,
1302417305125722133,Apartamento con estilo,664443590,Sara,Chamberí,Rios Rosas,40.43969956945498,-3.694808088832393,Entire home/apt,287,1,0,,,1,131,0,
1302692952791151099,"250m Chamartin, short term rent",100873869,Michele,Chamartín,Castilla,40.470056772537724,-3.686240425404775,Entire home/apt,134,4,0,,,3,359,0,
1302693129406513471,Stylish 1BR mirrors apartment,664988444,Rafael Jesus,Chamberí,Rios Rosas,40.4395940344098,-3.6975785804836763,Entire home/apt,136,5,1,2024-12-07,1,1,331,1,
1302702821223352329,Luminoso Apartamento - Centro,133922342,Noelia,Chamartín,Prosperidad,40.44200255129057,-3.6697363388208535,Entire home/apt,120,4,0,,,1,117,0,
1302726691085215303,Casita acogedora y tranquila,664994373,Lawrence,Chamartín,Ciudad Jardín,40.44931,-3.67082,Entire home/apt,350,1,0,,,1,365,0,
1302733204873595137,Luminoso apart. en pleno centro,3613038,Elsa,Centro,Palacio,40.410718840620625,-3.7110967149607017,Entire home/apt,186,2,0,,,1,211,0,
1302743860419642695,New Spacious Apartment centrally located,21663488,John,Centro,Embajadores,40.4115382,-3.7075416,Entire home/apt,131,3,0,,,9,53,0,
1302765907232318393,Estudio privadoI Renta temporal Centro Embajadores,665002314,Diego,Centro,Embajadores,40.40544306003898,-3.701225606416959,Private room,59,2,0,,,3,124,0,
1302781576261454590,apartamento,665005643,Maria Aparecida,Carabanchel,Puerta Bonita,40.379201336106235,-3.746871945368948,Entire home/apt,67,1,0,,,1,272,0,
1302801612362453268,Luxury Townhouse (Retiro Park),7866343,Patrick Richard,Salamanca,Recoletos,40.42197277673382,-3.6825008994015334,Entire home/apt,200,10,0,,,1,80,0,
1302857565177854281,Casa - Habitación acogedora,155019789,Boris,Arganzuela,Legazpi,40.3859089,-3.6912577,Private room,50,1,0,,,1,355,0,
1302902881734547873,Habitación individual supercentrica en Madrid,664850876,Maria Mercedes,Centro,Sol,40.4190202,-3.7013664,Private room,42,1,2,2024-12-09,2,2,351,2,
1302908554269671979,(1)estudio con baño y cocina,467775015,Julian,Usera,Almendrales,40.38368388352877,-3.7030765050531556,Entire home/apt,51,1,1,2024-12-06,1,12,72,1,
1304463747632589728,VC3c Habitación en Madrid,36414872,André,Latina,Puerta del Angel,40.40555264356147,-3.740477951348946,Private room,38,1,0,,,2,365,0,
1304521113697160562,Atico en chueca,46968362,Loana Javiera,Centro,Justicia,40.42084,-3.69646,Entire home/apt,88,28,0,,,1,94,0,
1304551166735481013,habitación con baño y parking,84463658,Juan,Chamberí,Vallehermoso,40.44106,-3.71604,Private room,74,1,0,,,1,31,0,
1304561865992332276,马德里市区的温馨三人公寓,518382088,GuiXiang,Villa de Vallecas,Casco Histórico de Vallecas,40.37544949999999,-3.620848199999999,Entire home/apt,50,1,1,2024-12-08,1,1,21,1,
1304584268883162250,“Habitación Doble”,665388629,Ana Elvira,Tetuán,Bellas Vistas,40.4539178,-3.703155,Private room,33,2,0,,,1,45,0,
1304612316607473739,1 Linda Triple Habitación Céntrica,665456405,Carolina,Centro,Embajadores,40.40683284817391,-3.7007076178456257,Private room,56,2,0,,,2,365,0,
1304616423142100589,Habitación•individual en Madrid,349892710,Marianna Yorlady,Puente de Vallecas,Portazgo,40.38837,-3.64571,Private room,22,1,1,2024-12-07,1,5,331,1,
1304627826713195713,Bella cuarto para 2 huéspedes,665456405,Carolina,Centro,Embajadores,40.406704388059495,-3.7002224244093656,Private room,47,3,0,,,2,365,0,
1304655152897587521,B - Centro de Madrid - WiFi,244688737,Alejandro,Centro,Embajadores,40.40803,-3.70557,Private room,41,2,1,2024-12-09,1,2,360,1,
1304685466187704784,A - Centro de Madrid - WiFi,244688737,Alejandro,Centro,Embajadores,40.40615,-3.70592,Private room,41,2,1,2024-12-09,1,2,358,1,
1304821854155506816,Smart home,592556314,Andrews Emmanuel,Ciudad Lineal,Ventas,40.42619080218344,-3.655567126263435,Private room,240,1,0,,,1,90,0,
1304848004342328482,Spacious 2BR family place,665500818,Eva Vanessa,Salamanca,Guindalera,40.43223,-3.67053,Entire home/apt,220,1,1,2024-12-10,1,1,337,1,
1304848455960998493,"Disfruta del centro, con vistas espectaculares",49685926,Mario,Centro,Palacio,40.4153,-3.71419,Private room,36,2,0,,,2,324,0,
1304904994479868635,Habitación doble Bernabéu,665509674,Cristina,Tetuán,Cuatro Caminos,40.45412,-3.69904,Private room,68,2,0,,,3,365,0,
1304907671510416510,Acogedor estudio en Ponzano,176635678,Lucia,Chamberí,Rios Rosas,40.439531327652,-3.6987270844588767,Entire home/apt,109,2,0,,,2,362,0,
1304932098608887620,"clean apartment, quiet area",585076590,Uddin,Puente de Vallecas,Portazgo,40.39197,-3.64905,Entire home/apt,20,1,0,,,1,0,0,
1304946226628444729,The Heart of Madrid DR,555660545,Stephen,Centro,Sol,40.41735921081733,-3.7037103482702944,Private room,53,1,0,,,2,341,0,
1304947868706494973,1 Pax Private Room Madrid Near Recoletos,664085656,Diego Luis,Chamberí,Almagro,40.4348759,-3.6930682,Private room,36,3,0,,,6,108,0,
1304974670603306482,Private Room for 2 In Madrid,664085656,Diego Luis,Chamberí,Almagro,40.4348759,-3.6930682,Private room,64,3,0,,,6,105,0,
1304981933528094707,ch 5torres 1,444912851,Duke,Tetuán,Almenara,40.47272,-3.69431,Private room,77,1,0,,,161,352,0,
1304982713432431810,Estudio en el centro de Madrid,176635678,Lucia,Centro,Sol,40.41549,-3.70279,Entire home/apt,88,1,0,,,2,348,0,
1304983570950556822,loft urban palacio,47923936,Karmen,Centro,Palacio,40.421374497454686,-3.7101102532450665,Entire home/apt,100,2,0,,,4,69,0,
1304987692529153084,Private Room For 2 in Recoletos,664085656,Diego Luis,Chamberí,Almagro,40.4348759,-3.6930682,Private room,53,3,0,,,6,109,0,
1304994059838041127,Recoletos Small Private Room,664085656,Diego Luis,Chamberí,Almagro,40.4348759,-3.6930682,Private room,52,3,0,,,6,109,0,
1305006119586337673,Triple Room in Madrid Center,664085656,Diego Luis,Chamberí,Almagro,40.4348759,-3.6930682,Private room,88,3,1,2024-12-06,1,6,101,1,
1305011902982874269,Charming Madrid Chamberi II,533783058,Comes Diaz,Chamberí,Trafalgar,40.4324389580948,-3.6996221879265665,Entire home/apt,141,1,0,,,2,331,0,
1305012299007728806,Tiny Private Room in Recoletos,664085656,Diego Luis,Chamberí,Almagro,40.4348759,-3.6930682,Private room,40,3,0,,,6,109,0,
1305023751098841457,Apartamento luminoso en Madrid,80752312,Lourdes,Hortaleza,Valdefuentes,40.48813853772611,-3.6654597782298066,Entire home/apt,200,2,0,,,2,365,0,
1305028520696233704,"Ático en Chamberi, vistas TOP*  2 habitaciones",514245592,Hosteleria,Centro,Universidad,40.42829521237295,-3.706344160336595,Entire home/apt,300,2,0,,,11,353,0,
1305045503048759741,Centrally located flat in Echegaray Street,14626191,Andrea Y Daniel,Centro,Cortes,40.41449,-3.69893,Entire home/apt,74,1,0,,,8,169,0,
1305076564721270148,Lavapiés Rooms Madriz I,651455464,Hesler,Centro,Embajadores,40.40993281335108,-3.7016584188580435,Private room,60,1,0,,,7,358,0,
1305084345751832951,"Buhardilla en Chueca, Gran Vía",654020178,Climaco,Centro,Justicia,40.4203663,-3.6975998,Entire home/apt,72,7,0,,,2,31,0,
1305088757375101432,Lavapiés Rooms Madriz II,651455464,Hesler,Centro,Embajadores,40.40809,-3.70012,Private room,60,1,0,,,7,360,0,
1305091131340996794,Moderno y acogedor estudio,521238250,Garcia Moreno Estate,Tetuán,Bellas Vistas,40.4561535,-3.7069026,Entire home/apt,57,29,0,,,4,311,0,
1307189885383633590,1 bedroom flat Salamanca/Madrid,484199936,Mark,Salamanca,Recoletos,40.4209375,-3.6877118,Entire home/apt,116,2,0,,,2,365,0,
1307214156899257140,Perfect room in Gran Via,436487998,Jaime,Centro,Justicia,40.421404252439515,-3.6976321539781276,Private room,48,4,0,,,10,80,0,
1307225179041348438,Coqueto Apto en Pleno Centro de Chueca,361974031,Patrick,Centro,Justicia,40.424854,-3.6991731,Entire home/apt,96,1,0,,,1,143,0,
1307307154807524553,1 linda doble habitación céntric,666015873,Karen Lucy,Chamberí,Almagro,40.43634,-3.6993,Private room,50,1,0,,,2,365,0,
1307314443977243458,Habitación grande Bernabéu,665509674,Cristina,Tetuán,Cuatro Caminos,40.454689055376534,-3.697894848883152,Private room,70,3,0,,,3,365,0,
1307314560447723463,Habitación frente a Retiro ybaño,48589704,Ignacio,Retiro,Jerónimos,40.42138908725568,-3.6802988108568164,Private room,74,7,0,,,2,365,0,
1307321388250734327,Espacio y estilo en Las Letras,449499126,Ronan,Centro,Cortes,40.41302,-3.69581,Entire home/apt,229,3,0,,,2,11,0,
1307323286595817298,Habitación en Madrid,521076292,Edilka,Ciudad Lineal,Quintana,40.4396589,-3.6448993,Private room,100,1,0,,,1,365,0,
1307336750225413171,Balcony views Gran vía,455046490,Magali,Centro,Justicia,40.42438,-3.69958,Entire home/apt,127,4,0,,,20,103,0,
1307357161844093842,Apartamento a 7 min del Bernabéu,58051979,Luis,Tetuán,Castillejos,40.45684,-3.69368,Entire home/apt,152,4,0,,,1,60,0,
1307388878402133759,Habitación Tipo Estudio privada,549969113,Federico,Centro,Sol,40.4182682,-3.7081616,Private room,54,1,0,,,4,350,0,
1307500792559921445,Acogedora habitación en Madrid,405787212,Carlos Andrés,Carabanchel,Vista Alegre,40.38861253706598,-3.735047807710875,Private room,36,1,0,,,1,360,0,
1307663882123367002,Alojamiento completo Bernabéu,665509674,Cristina,Tetuán,Cuatro Caminos,40.45485666774928,-3.6979682743549347,Private room,145,2,0,,,3,365,0,
1307704761451572395,Bello cuarto de 2 personas,666015873,Karen Lucy,Chamberí,Trafalgar,40.434320679624264,-3.69958031736081,Private room,48,3,0,,,2,365,0,
1307751502437291385,piso en el centro,597245360,Silvia,Moncloa - Aravaca,Argüelles,40.42720124459412,-3.7152270269998864,Entire home/apt,125,1,0,,,3,359,0,
1307761399294494305,Bohemio Refugio Goya,402310467,Jose,Salamanca,Lista,40.42857,-3.67053,Entire home/apt,52,1,0,,,2,32,0,
1307772069414144857,ch 5torres 2,444912851,Duke,Tetuán,Almenara,40.47204,-3.6936,Entire home/apt,58,1,0,,,161,351,0,
1307782860202358314,ch 5torres 3,444912851,Duke,Tetuán,Almenara,40.47424729183706,-3.6920779592438393,Entire home/apt,62,1,0,,,161,352,0,
1307807480420549971,ch 5torres 4,444912851,Duke,Tetuán,Almenara,40.47220760199825,-3.694207043741962,Entire home/apt,62,1,0,,,161,350,0,
1307813666435124868,ch 5torres 6,444912851,Duke,Tetuán,Almenara,40.47216010254784,-3.692783660366694,Entire home/apt,62,1,0,,,161,348,0,
1307832381527889151,ch 5torres 7,444912851,Duke,Tetuán,Almenara,40.47347,-3.69222,Entire home/apt,68,1,0,,,161,344,0,
1307843428901716061,homeabout goya apartment ii,17499500,Homeabout,Salamanca,Goya,40.4283925,-3.6708606,Entire home/apt,96,1,0,,,24,338,0,
1307843438716222267,homeabout retiro apartment ii,17499500,Homeabout,Retiro,Niño Jesús,40.4152246,-3.6747229,Entire home/apt,118,1,0,,,24,340,0,
1307850184753555915,Encantador apartamento en Atocha,556259333,Nicolas,Centro,Cortes,40.4109068,-3.6950181,Entire home/apt,133,1,0,,,13,353,0,
1307856957745848960,Habitación en Lavapies,77711004,Martins Fernando,Centro,Embajadores,40.40909,-3.70113,Private room,47,1,0,,,1,365,0,
1307875589448145901,ML11 - Amplio y luminoso,83101085,Ana,Tetuán,Almenara,40.47143,-3.69042,Entire home/apt,125,14,0,,,1,365,0,
1307919938876429423,Estudio Chic y Acogedor en La Latina,251333188,Jose Maria,Centro,Palacio,40.409521069055984,-3.7131016065493485,Entire home/apt,227,1,0,,,19,349,0,
1307923963503755081,Private room Madrid,84213990,German,Puente de Vallecas,San Diego,40.39505911737346,-3.6723668631233575,Private room,39,10,0,,,3,150,0,
1307966303798648850,"Céntrico, luminoso y nuevo",51644987,Josue,Centro,Embajadores,40.40753301923348,-3.7002132630777105,Entire home/apt,95,1,0,,,6,353,0,
1307968442770260336,Vibrante Estilo en Madrid Río,251333188,Jose Maria,Latina,Puerta del Angel,40.414200475348345,-3.7241209315572554,Entire home/apt,258,1,0,,,19,351,0,
1307970743845658983,"Nuevo, luminoso y céntrico",51644987,Josue,Centro,Embajadores,40.40869955492465,-3.7022030493200466,Entire home/apt,121,1,0,,,6,345,0,
1307989165531964049,Luminosa buhardilla en el centro,9885245,My Mad Madrid,Centro,Universidad,40.42374400286115,-3.704461824246183,Entire home/apt,64,2,0,,,61,359,0,
1308023284198451561,Isabelita,37886438,Manuel,Usera,Pradolongo,40.38557,-3.70722,Entire home/apt,34,2,0,,,5,6,0,
1308037589184350446,Habitación en Madrid Rio,28903107,Andrea,Carabanchel,Comillas,40.397120675517,-3.7125177493658383,Private room,27,1,0,,,1,354,0,
1308045457344264391,Habitación 2pax junto a Gran Vía,552305852,Nadlan VRGN,Centro,Universidad,40.42102,-3.70355,Private room,70,1,0,,,11,79,0,
1308046447057529164,Cozy 1-Bedroom Apartment,69656262,Carlos,Centro,Embajadores,40.4095213,-3.7083991,Entire home/apt,85,2,0,,,1,302,0,
1308076257386237219,Larga estancia habitación Goya,664133321,Javier,Salamanca,Goya,40.42679,-3.67243,Private room,80,6,0,,,6,262,0,
1308092817873398528,Estudio con Vista Privilegiada a la Almudena,251333188,Jose Maria,Latina,Puerta del Angel,40.41429182544645,-3.7241607408815796,Entire home/apt,258,1,0,,,19,358,0,
1308102934772064236,Dormitorio con baño privado en suite,91336278,Ana,Chamartín,Prosperidad,40.44948522442153,-3.6656661003446214,Private room,40,2,0,,,2,364,0,
1308118005151746420,Double room ALMA ROOM,54399592,Alvaro,Salamanca,Castellana,40.4309981,-3.6861287,Private room,40,1,1,2024-12-11,1,1,361,1,
1308121660619310410,Estudio de Diseño en la Zona Madrid Río,251333188,Jose Maria,Latina,Puerta del Angel,40.4124458726789,-3.725387179611534,Entire home/apt,258,1,0,,,19,350,0,
1308128457126382370,Habitación estudio con balcón,61753406,Juan,Salamanca,Goya,40.42658896610782,-3.6779036244660017,Private room,45,1,0,,,16,38,0,
1308136334699636200,Big room with fridge and balcony,61753406,Juan,Salamanca,Goya,40.42863241185833,-3.679217024051186,Private room,45,24,0,,,16,54,0,
1308140467854539947,Piso en La Elipa,206794003,Enrique,Ciudad Lineal,Ventas,40.42454845669399,-3.6537206415940617,Private room,20,1,0,,,1,166,0,
1308155623003839912,Dormitorio 2 pax junto a GranVía,552305852,Nadlan VRGN,Centro,Universidad,40.4215139040723,-3.705281548131177,Private room,57,2,0,,,11,79,0,
1308189681474557711,Habitación en Madrid,666228006,Imad,Tetuán,Berruguete,40.459419489521935,-3.705488799734325,Private room,56,1,0,,,1,88,0,
1308194747779702508,Moderno Apartamento en Madrid,85376272,Manuel,San Blas - Canillejas,Rejas,40.44799748407914,-3.5774515941739082,Entire home/apt,90,2,0,,,4,365,0,
1308199016273448611,Habitación 3pax junto a Gran Vía,552305852,Nadlan VRGN,Centro,Universidad,40.421730680986364,-3.7036228711974664,Private room,69,2,0,,,11,80,0,
1308347931184040885,Apartamento Barrio de Salamanca,232766518,Omar,Salamanca,Goya,40.42846919999999,-3.6744892,Entire home/apt,120,3,0,,,1,14,0,
1308447378231967987,2BR spacious apartment,666283584,Manuel,Salamanca,Castellana,40.43182,-3.68377,Entire home/apt,184,1,0,,,1,335,0,
1308524793062080465,Apartamentos Principe 7- Estudio Deluxe,426483512,David,Centro,Cortes,40.416474780865755,-3.699190044876907,Entire home/apt,136,1,0,,,14,325,0,
1308525706039744072,Spacious apartment next to Gran Via,28038703,Luxury Rentals Madrid,Centro,Universidad,40.42360398127347,-3.702451877654263,Entire home/apt,267,1,0,,,48,252,0,
1308526868901003006,GuestReady - Urban elegancy in Madrid,666295558,Joana,Centro,Justicia,40.42601774237007,-3.692774159102103,Entire home/apt,248,1,0,,,1,361,0,
1308529498766670940,Habitación cerca del aeropuerto.,658716233,Leydy Lorena,Hortaleza,Canillas,40.4671,-3.63163,Private room,45,1,0,,,1,364,0,
1308530901425925568,Nuevo Loft temporada Ventas Carmen 4pax,665002314,Diego,Ciudad Lineal,Concepción,40.43275261459463,-3.659391521909664,Entire home/apt,53,3,0,,,3,111,0,
1308531908461993386,Apartamentos Principe 7 - Estándar de 1 dormitorio,426483512,David,Centro,Cortes,40.4160427,-3.7001905,Entire home/apt,158,1,0,,,14,347,0,
1308534380305485517,Apartamentos Principe 7 - Apartamento 1 dormitorio,426483512,David,Centro,Cortes,40.4160427,-3.7001905,Entire home/apt,166,1,0,,,14,352,0,
1308535938120592309,Apartamentos Principe 7 -Apartamento 2 dormitorios,426483512,David,Centro,Cortes,40.4160427,-3.7001905,Entire home/apt,186,1,0,,,14,336,0,
1308551455285741359,Espectacular habitación,661816734,Felipe,Centro,Palacio,40.41630873739379,-3.7098430254863386,Private room,29,30,0,,,4,194,0,
